#label	score
FAF2_MOUSE	NaN
DERL1_MOUSE	NaN
CAH2_MOUSE	NaN
DECR_MOUSE	-2.1901
RTN3_MOUSE	NaN
SYFB_MOUSE	NaN
TPM3_MOUSE	NaN
NSF1C_MOUSE	NaN
RS14_MOUSE	NaN
ETFD_MOUSE	-0.1216
FXR1_MOUSE	NaN
PPID_MOUSE	NaN
BGLR_MOUSE	43.8271
ANXA5_MOUSE	NaN
LETM1_MOUSE	NaN
SC22B_MOUSE	NaN
BAF_MOUSE	NaN
U5S1_MOUSE	21.6438
PACN3_MOUSE	NaN
PGES2_MOUSE	NaN
NDUB5_MOUSE	NaN
ECHA_MOUSE	NaN
IQGA2_MOUSE	NaN
NUCL_MOUSE	NaN
CAH3_MOUSE	12.1557
HAOX1_MOUSE	NaN
NFS1_MOUSE	NaN
NDUS1_MOUSE	NaN
IVD_MOUSE	NaN
RBM39_MOUSE	NaN
NDUA8_MOUSE	NaN
S27A2_MOUSE	NaN
GLNA_MOUSE	NaN
RBBP9_MOUSE	NaN
KYNU_MOUSE	NaN
THRB_MOUSE	20.9494
ATG4B_MOUSE	8.0107
ARFG2_MOUSE	43.8271
COPA_MOUSE	-7.3699
PSB7_MOUSE	NaN
CAH1_MOUSE	NaN
PCKGC_MOUSE	-5.1142
CAH5A_MOUSE	NaN
CAN2_MOUSE	20.7562
ABCBB_MOUSE	NaN
SRP09_MOUSE	NaN
PPP6_MOUSE	2.8309
DTD2_MOUSE	NaN
RU1C_MOUSE	19.1602
SSRP1_MOUSE	NaN
ACOX2_MOUSE	NaN
MAL2_MOUSE	NaN
CATA_MOUSE	NaN
ACSF3_MOUSE	-0.3903
PUR9_MOUSE	NaN
PIGR_MOUSE	NaN
TXD17_MOUSE	NaN
RHG01_MOUSE	NaN
CH60_MOUSE	NaN
ANT3_MOUSE	NaN
STOM_MOUSE	NaN
DUS3_MOUSE	NaN
TSN_MOUSE	NaN
EIF3A_MOUSE	NaN
ARP3_MOUSE	NaN
PSMD1_MOUSE	NaN
MGST3_MOUSE	NaN
GELS_MOUSE	NaN
GRP78_MOUSE	NaN
MRC1_MOUSE	NaN
GPDM_MOUSE	NaN
TBA4A_MOUSE	NaN
CSAD_MOUSE	NaN
SSRA_MOUSE	2.7155
LGAT1_MOUSE	NaN
PRS10_MOUSE	NaN
CP2E1_MOUSE	10.7611
GLRX1_MOUSE	NaN
VILI_MOUSE	NaN
SPYA_MOUSE	NaN
ISCU_MOUSE	NaN
PDIA4_MOUSE	NaN
HS74L_MOUSE	0.8015
SDF2L_MOUSE	NaN
VIME_MOUSE	NaN
RPE_MOUSE	NaN
SPS1_MOUSE	NaN
KAD3_MOUSE	NaN
SYDC_MOUSE	NaN
TPMT_MOUSE	NaN
MCM6_MOUSE	NaN
UBXN4_MOUSE	NaN
PUR2_MOUSE	NaN
ADCK3_MOUSE	NaN
FAS_MOUSE	-6.3409
GCP60_MOUSE	29.8756
SYLC_MOUSE	NaN
INPP_MOUSE	NaN
ACADL_MOUSE	NaN
DDB1_MOUSE	NaN
COPG2_MOUSE	6.9963
SAC1_MOUSE	NaN
FINC_MOUSE	NaN
HRG_MOUSE	NaN
HGD_MOUSE	NaN
ACBP_MOUSE	NaN
SK2L2_MOUSE	NaN
PAIP1_MOUSE	NaN
PCY2_MOUSE	NaN
ITB1_MOUSE	NaN
SYNC_MOUSE	NaN
GCSP_MOUSE	NaN
LYPA1_MOUSE	NaN
CNDP2_MOUSE	NaN
PSD13_MOUSE	NaN
LYAG_MOUSE	NaN
CPSM_MOUSE	NaN
LACB2_MOUSE	NaN
AGFG1_MOUSE	NaN
IF4A2_MOUSE	43.8271
CATB_MOUSE	NaN
CDC5L_MOUSE	NaN
ATG3_MOUSE	NaN
NPC1_MOUSE	NaN
TCPQ_MOUSE	NaN
NDUS6_MOUSE	NaN
BAG6_MOUSE	NaN
L2HDH_MOUSE	NaN
AL1A7_MOUSE	NaN
TM14C_MOUSE	NaN
PA2G4_MOUSE	NaN
ARLY_MOUSE	NaN
K1C18_MOUSE	NaN
LGUL_MOUSE	NaN
CMBL_MOUSE	NaN
HGS_MOUSE	NaN
ATPG_MOUSE	NaN
QCR1_MOUSE	-6.6142
DCTN2_MOUSE	NaN
NDUB8_MOUSE	7.9166
GLPK_MOUSE	NaN
COX7R_MOUSE	NaN
NDUA5_MOUSE	NaN
TOM22_MOUSE	NaN
M2OM_MOUSE	NaN
COX6C_MOUSE	NaN
GDIR1_MOUSE	-5.676
SCOT1_MOUSE	7.4193
ATPA_MOUSE	NaN
MBL2_MOUSE	NaN
GLGB_MOUSE	NaN
DYR_MOUSE	NaN
ECHM_MOUSE	NaN
HPRT_MOUSE	NaN
CYB5_MOUSE	NaN
PREP_MOUSE	NaN
F261_MOUSE	NaN
UMPS_MOUSE	NaN
PTPRK_MOUSE	NaN
TM9S3_MOUSE	NaN
DHB4_MOUSE	NaN
IPYR_MOUSE	NaN
TALDO_MOUSE	NaN
HACL1_MOUSE	NaN
ESTD_MOUSE	NaN
TIM9_MOUSE	NaN
DOPD_MOUSE	-6.5002
PABP1_MOUSE	NaN
PAPS2_MOUSE	NaN
ATPB_MOUSE	NaN
ACTZ_MOUSE	NaN
ATPO_MOUSE	NaN
PPIF_MOUSE	NaN
GHC1_MOUSE	NaN
CNPY3_MOUSE	NaN
XPP1_MOUSE	NaN
GPAT1_MOUSE	NaN
RET4_MOUSE	NaN
LICH_MOUSE	NaN
PRDX3_MOUSE	NaN
NUD12_MOUSE	NaN
PSME1_MOUSE	NaN
SCFD1_MOUSE	NaN
PRDX5_MOUSE	NaN
DCTN4_MOUSE	NaN
SFXN2_MOUSE	NaN
CUTC_MOUSE	NaN
ENTP5_MOUSE	NaN
GLO2_MOUSE	NaN
OXSM_MOUSE	27.1061
MPC1_MOUSE	NaN
HNRLL_MOUSE	27.8633
CASP7_MOUSE	-5.9559
AOFA_MOUSE	NaN
FAM21_MOUSE	21.7959
SHPK_MOUSE	NaN
SERC_MOUSE	NaN
SFXN1_MOUSE	NaN
GOLP3_MOUSE	9.437
PRP19_MOUSE	NaN
CPT1A_MOUSE	NaN
SOAT2_MOUSE	NaN
NC2A_MOUSE	NaN
XDH_MOUSE	2.7823
CADH2_MOUSE	NaN
NDUA6_MOUSE	NaN
HEMH_MOUSE	NaN
EIF3H_MOUSE	NaN
EHD3_MOUSE	NaN
VAPA_MOUSE	8.1379
ANXA1_MOUSE	NaN
FADS1_MOUSE	1.7683
VDAC2_MOUSE	NaN
UBA1_MOUSE	NaN
TCOF_MOUSE	NaN
LMNB1_MOUSE	NaN
HEM6_MOUSE	NaN
SYTC_MOUSE	NaN
GRP75_MOUSE	NaN
CUL2_MOUSE	NaN
CSK2B_MOUSE	NaN
NDUV2_MOUSE	NaN
GPDA_MOUSE	NaN
DPYS_MOUSE	NaN
DIAP1_MOUSE	NaN
AP3B1_MOUSE	NaN
TPD54_MOUSE	NaN
MA2A1_MOUSE	-7.2188
ERF1_MOUSE	-7.2385
TCPE_MOUSE	NaN
SRP68_MOUSE	NaN
IDHG1_MOUSE	NaN
LUC7L_MOUSE	-0.0831
PLST_MOUSE	NaN
PDXD1_MOUSE	NaN
CS010_MOUSE	NaN
BTF3_MOUSE	-5.9884
CO3_MOUSE	NaN
CD166_MOUSE	7.6871
LPPRC_MOUSE	NaN
PSB8_MOUSE	NaN
PSB5_MOUSE	NaN
PSA6_MOUSE	NaN
BASI_MOUSE	-6.3736
LIMA1_MOUSE	6.3224
HS90B_MOUSE	NaN
CBS_MOUSE	-5.0456
S29A1_MOUSE	NaN
SODC_MOUSE	NaN
EMC2_MOUSE	NaN
PPM1A_MOUSE	NaN
NDKB_MOUSE	NaN
ATAD1_MOUSE	NaN
AUHM_MOUSE	NaN
PPCE_MOUSE	NaN
ACY1_MOUSE	NaN
SUCB1_MOUSE	NaN
NDUAC_MOUSE	NaN
REPS1_MOUSE	6.2384
MA2B1_MOUSE	16.5025
FCL_MOUSE	NaN
CREL2_MOUSE	NaN
MUTA_MOUSE	NaN
HS90A_MOUSE	NaN
CDC37_MOUSE	NaN
A16A1_MOUSE	NaN
CWC15_MOUSE	NaN
B2L13_MOUSE	NaN
RGN_MOUSE	22.7685
DAD1_MOUSE	NaN
SAM50_MOUSE	NaN
DNM1L_MOUSE	NaN
TWF1_MOUSE	NaN
TRA2B_MOUSE	-3.7119
MCTS1_MOUSE	27.7974
CENPV_MOUSE	NaN
FABPI_MOUSE	NaN
NTCP_MOUSE	NaN
ECHP_MOUSE	NaN
FETUA_MOUSE	NaN
1433Z_MOUSE	NaN
FAF1_MOUSE	NaN
TFR1_MOUSE	0.9933
PUR8_MOUSE	NaN
PUR4_MOUSE	NaN
CY1_MOUSE	NaN
SC23A_MOUSE	NaN
AP2M1_MOUSE	NaN
KNG1_MOUSE	NaN
NCLN_MOUSE	10.9365
ATX10_MOUSE	8.5638
PLSL_MOUSE	NaN
GSTT1_MOUSE	NaN
MTND_MOUSE	NaN
SYWC_MOUSE	NaN
FIS1_MOUSE	NaN
CK5P3_MOUSE	NaN
CMAH_MOUSE	NaN
LGMN_MOUSE	NaN
RFA3_MOUSE	NaN
ADRO_MOUSE	NaN
EIF3E_MOUSE	NaN
ACON_MOUSE	NaN
NDUB9_MOUSE	NaN
QCR10_MOUSE	NaN
MYH9_MOUSE	NaN
S14L4_MOUSE	NaN
ROAA_MOUSE	NaN
UK114_MOUSE	NaN
MTU1_MOUSE	NaN
HUTH_MOUSE	NaN
SRSF5_MOUSE	NaN
CAND1_MOUSE	NaN
AMACR_MOUSE	NaN
HYES_MOUSE	NaN
DERL2_MOUSE	NaN
COQ6_MOUSE	NaN
HNRPK_MOUSE	-3.1461
CSN6_MOUSE	NaN
GDIB_MOUSE	NaN
DPYL2_MOUSE	NaN
AKTS1_MOUSE	NaN
DNJC3_MOUSE	-6.6967
VINC_MOUSE	NaN
TNPO1_MOUSE	NaN
CLUS_MOUSE	NaN
ERAP1_MOUSE	NaN
NEDD8_MOUSE	NaN
DHSA_MOUSE	NaN
HUTI_MOUSE	NaN
NPS3B_MOUSE	NaN
CO8G_MOUSE	NaN
NEMF_MOUSE	NaN
GLYC_MOUSE	NaN
TKT_MOUSE	NaN
ODPB_MOUSE	NaN
CATZ_MOUSE	NaN
CATL1_MOUSE	NaN
ANXA7_MOUSE	NaN
PSMD6_MOUSE	NaN
PDCD6_MOUSE	-2.289
PGS2_MOUSE	NaN
NB5R3_MOUSE	NaN
PRS4_MOUSE	NaN
THOP1_MOUSE	19.7466
ELOV2_MOUSE	NaN
ARF5_MOUSE	NaN
ARP2_MOUSE	NaN
SMD3_MOUSE	NaN
PURA2_MOUSE	NaN
PBLD1_MOUSE	NaN
RS27A_MOUSE	NaN
HNRH1_MOUSE	16.5227
STA5B_MOUSE	NaN
DHRS1_MOUSE	NaN
BLMH_MOUSE	NaN
AKC1H_MOUSE	NaN
ECHD1_MOUSE	NaN
MAAI_MOUSE	NaN
MRCKB_MOUSE	NaN
NMT1_MOUSE	NaN
WDR1_MOUSE	NaN
CLPX_MOUSE	NaN
ACOX1_MOUSE	NaN
NPC2_MOUSE	-3.7749
IF2A_MOUSE	NaN
C1TC_MOUSE	NaN
BZW2_MOUSE	NaN
AHSA1_MOUSE	-7.3662
FKBP3_MOUSE	NaN
GLRX5_MOUSE	NaN
XPO1_MOUSE	-6.7772
ACOT2_MOUSE	NaN
RAB10_MOUSE	NaN
RAB5C_MOUSE	NaN
K6PL_MOUSE	NaN
PSD12_MOUSE	NaN
PSMD2_MOUSE	NaN
PHS_MOUSE	NaN
ASGR1_MOUSE	NaN
ACLY_MOUSE	NaN
ACACA_MOUSE	1.627
ARGI1_MOUSE	1.9799
RTN4_MOUSE	NaN
RAB1A_MOUSE	NaN
AHSA2_MOUSE	13.7309
PSB6_MOUSE	NaN
EXOC7_MOUSE	NaN
SOX_MOUSE	NaN
MYPT1_MOUSE	NaN
DLDH_MOUSE	NaN
MDHC_MOUSE	NaN
HINT1_MOUSE	NaN
1433E_MOUSE	NaN
LIS1_MOUSE	NaN
VDAC1_MOUSE	NaN
GALK1_MOUSE	NaN
DDX21_MOUSE	NaN
PP2AA_MOUSE	NaN
SEC63_MOUSE	25.5192
NHRF1_MOUSE	NaN
1433F_MOUSE	NaN
KAP0_MOUSE	-4.4362
DD19A_MOUSE	NaN
GBLP_MOUSE	NaN
PRS8_MOUSE	NaN
PFD2_MOUSE	NaN
ODO1_MOUSE	NaN
ODPX_MOUSE	NaN
MYO1C_MOUSE	NaN
AKAP1_MOUSE	NaN
CELF1_MOUSE	NaN
DRG1_MOUSE	-6.2517
SYCC_MOUSE	NaN
CALX_MOUSE	NaN
E41L2_MOUSE	NaN
SPTB2_MOUSE	NaN
RS25_MOUSE	NaN
RT4I1_MOUSE	NaN
VP26A_MOUSE	NaN
TIM13_MOUSE	NaN
TRXR1_MOUSE	NaN
MGST1_MOUSE	NaN
RAB4A_MOUSE	NaN
RL19_MOUSE	NaN
AT2L1_MOUSE	NaN
CYBP_MOUSE	NaN
GAMT_MOUSE	NaN
NDUS7_MOUSE	NaN
EGFR_MOUSE	-6.3295
MDHM_MOUSE	NaN
PGAM1_MOUSE	NaN
DDC_MOUSE	1.3642
HNRPL_MOUSE	NaN
EIF3D_MOUSE	NaN
PACN2_MOUSE	35.5928
ACSL1_MOUSE	NaN
LSM2_MOUSE	NaN
ENPL_MOUSE	NaN
FKBP8_MOUSE	NaN
GRB7_MOUSE	NaN
RS18_MOUSE	NaN
S22AI_MOUSE	NaN
RHOA_MOUSE	NaN
PH4H_MOUSE	2.1477
HEPS_MOUSE	NaN
PBLD2_MOUSE	NaN
PNPO_MOUSE	NaN
SRR_MOUSE	NaN
3HAO_MOUSE	NaN
DHPR_MOUSE	NaN
TRAP1_MOUSE	NaN
DJB11_MOUSE	3.6886
IPO4_MOUSE	NaN
KPRA_MOUSE	NaN
THIKB_MOUSE	NaN
FBLN1_MOUSE	NaN
MTNB_MOUSE	NaN
CHSP1_MOUSE	NaN
VPP1_MOUSE	NaN
HM13_MOUSE	NaN
DEST_MOUSE	1.7374
AP1B1_MOUSE	NaN
ADT2_MOUSE	NaN
RAVR1_MOUSE	NaN
TTL12_MOUSE	NaN
GNAI3_MOUSE	NaN
PEX1_MOUSE	4.3975
GLU2B_MOUSE	NaN
EMD_MOUSE	NaN
KLC4_MOUSE	NaN
CSN3_MOUSE	NaN
RL15_MOUSE	NaN
PPGB_MOUSE	NaN
ACTN1_MOUSE	NaN
PSD11_MOUSE	NaN
ATOX1_MOUSE	NaN
S14L2_MOUSE	NaN
VATE1_MOUSE	21.988
ALDOC_MOUSE	NaN
RAB5A_MOUSE	3.4701
GDIA_MOUSE	NaN
SYHC_MOUSE	NaN
ANXA6_MOUSE	-5.2871
TOM34_MOUSE	3.6646
AL3A2_MOUSE	NaN
SYRC_MOUSE	NaN
TIM44_MOUSE	NaN
G3BP1_MOUSE	NaN
ACADV_MOUSE	NaN
DYHC1_MOUSE	NaN
PROF1_MOUSE	NaN
DHI1_MOUSE	NaN
TIM50_MOUSE	NaN
SEPT7_MOUSE	NaN
TNPO3_MOUSE	-7.1975
1433B_MOUSE	NaN
KFA_MOUSE	4.4414
TBB5_MOUSE	NaN
UCHL5_MOUSE	NaN
PSA2_MOUSE	NaN
CRK_MOUSE	NaN
VTNC_MOUSE	NaN
NDUS2_MOUSE	NaN
LAMP2_MOUSE	NaN
CMC2_MOUSE	NaN
VDAC3_MOUSE	NaN
SURF4_MOUSE	NaN
HSP7C_MOUSE	-6.8213
NUCG_MOUSE	NaN
PSMD3_MOUSE	NaN
RS15A_MOUSE	NaN
SARDH_MOUSE	NaN
SQSTM_MOUSE	NaN
VPS45_MOUSE	NaN
RANG_MOUSE	NaN
ARPC5_MOUSE	4.4865
CAZA2_MOUSE	NaN
TCPD_MOUSE	NaN
FUBP2_MOUSE	NaN
PURA1_MOUSE	NaN
VA0D1_MOUSE	NaN
LKHA4_MOUSE	NaN
GORS2_MOUSE	NaN
CISY_MOUSE	NaN
PSB1_MOUSE	NaN
SODM_MOUSE	NaN
APOC2_MOUSE	1.2782
CLPP_MOUSE	NaN
EWS_MOUSE	NaN
VAC14_MOUSE	2.045
TS101_MOUSE	-0.5637
ETFB_MOUSE	NaN
NIT1_MOUSE	NaN
ABHGA_MOUSE	NaN
PSB4_MOUSE	NaN
NDUA2_MOUSE	NaN
PEA15_MOUSE	4.7938
SGTA_MOUSE	NaN
ALDR_MOUSE	NaN
DHSB_MOUSE	NaN
NDUS3_MOUSE	NaN
4F2_MOUSE	NaN
VATB2_MOUSE	NaN
DHDH_MOUSE	NaN
GOGA2_MOUSE	NaN
BIEA_MOUSE	NaN
ODO2_MOUSE	NaN
KINH_MOUSE	NaN
PGRC1_MOUSE	16.4293
CATD_MOUSE	NaN
THIOM_MOUSE	NaN
MPRD_MOUSE	NaN
PDK1_MOUSE	NaN
2AAA_MOUSE	NaN
SYVC_MOUSE	NaN
RS9_MOUSE	NaN
PSMD4_MOUSE	NaN
RLA1_MOUSE	7.6945
ROA0_MOUSE	6.39
ARPC2_MOUSE	NaN
CTNB1_MOUSE	-6.3197
AP1S1_MOUSE	3.003
RL8_MOUSE	NaN
ROA2_MOUSE	NaN
RHOC_MOUSE	6.0409
OCTC_MOUSE	NaN
APOA2_MOUSE	NaN
PRDX2_MOUSE	NaN
CDC42_MOUSE	NaN
SNAA_MOUSE	NaN
APT_MOUSE	NaN
PROD_MOUSE	NaN
SYFA_MOUSE	NaN
UBC12_MOUSE	NaN
DNJA3_MOUSE	NaN
MCM2_MOUSE	NaN
CP51A_MOUSE	1.7523
NCPR_MOUSE	NaN
BID_MOUSE	NaN
ATPD_MOUSE	NaN
YKT6_MOUSE	NaN
CYTB_MOUSE	2.964
PEX6_MOUSE	-0.9507
TIF1B_MOUSE	-5.8124
APOE_MOUSE	NaN
SAP_MOUSE	NaN
PHB2_MOUSE	NaN
LIPS_MOUSE	NaN
UFD1_MOUSE	NaN
HNRPD_MOUSE	NaN
NDRG1_MOUSE	NaN
MCA3_MOUSE	NaN
LBR_MOUSE	2.8914
ITA3_MOUSE	NaN
SORCN_MOUSE	NaN
NDRG2_MOUSE	NaN
RUVB2_MOUSE	NaN
KAPCB_MOUSE	1.681
PEX19_MOUSE	NaN
GCDH_MOUSE	0.7261
PP1G_MOUSE	6.3008
SSRD_MOUSE	NaN
PLOD3_MOUSE	NaN
CALR_MOUSE	1.9737
SNX9_MOUSE	NaN
AP2A2_MOUSE	8.0559
CUL3_MOUSE	12.2024
ODB2_MOUSE	NaN
TCPG_MOUSE	NaN
RAB8A_MOUSE	NaN
SMD1_MOUSE	NaN
PTN6_MOUSE	NaN
CERU_MOUSE	NaN
BAX_MOUSE	NaN
DNMT1_MOUSE	NaN
STAT3_MOUSE	-5.529
GSTM5_MOUSE	NaN
RS11_MOUSE	NaN
RL13_MOUSE	NaN
XPO2_MOUSE	NaN
KCRB_MOUSE	3.6606
TOM40_MOUSE	NaN
MGDP1_MOUSE	1.3783
PON1_MOUSE	NaN
AP1M1_MOUSE	NaN
PA1B2_MOUSE	NaN
IMB1_MOUSE	NaN
AT5F1_MOUSE	NaN
CD36_MOUSE	7.9447
LEG9_MOUSE	NaN
CPNS1_MOUSE	NaN
PDIP2_MOUSE	NaN
COASY_MOUSE	-6.8511
MEP50_MOUSE	NaN
NDUA9_MOUSE	NaN
PRS6A_MOUSE	NaN
SND1_MOUSE	NaN
PSA_MOUSE	NaN
RAC1_MOUSE	7.4745
RAB5B_MOUSE	6.7269
PLAK_MOUSE	NaN
PEDF_MOUSE	NaN
PPA5_MOUSE	NaN
DDX3X_MOUSE	NaN
MY18A_MOUSE	1.3281
SAP3_MOUSE	21.5693
ODP2_MOUSE	NaN
DHSD_MOUSE	NaN
COX5A_MOUSE	NaN
APOH_MOUSE	NaN
#total score	1748.68
